id	darija	loan_words_list
1311	bghit chambre w7da	chambre
1312	3ziz 3lia ntfrrej f tlfaza	tlfaza
1313	hadi 11 o ness	
1314	9ell mn 5 dhs	
1315	kter mn 5 dhs	
1316	7da supermarchi	supermarchi
1317	mamtwe993ach anaha TTi7 chta lioma	
1318	hania	
1319	wa skhoun l7al nit	
1320	knt ghadi lmktaba	
1321	knt flmktaba	
1322	dari 7da l banka	banka
1323	7da l banka	banka
1324	fl etage ttani	etage
1325	3la brra dyal loTil	loTil
1326	lktab rah mora Tbla	Tbla
1327	lktab rah gddam Tbla	Tbla
1328	lktab rah 9rib l Tbla	Tbla
1329	lktab rah 7da Tbla	Tbla
1330	lktab rah fog Tbla	Tbla
1331	rah kaynin chi ktouba fo9 TTbla	TTbla
1332	rah kayn wahd lktab t7t Tbla	Tbla
1333	chnahia ladrisa	ladrisa
1334	fin awa ghadi	
1335	finahia	
1336	fin bghiti tmchi	
1337	chkon rb7	
1338	wakha nchof l passpor dyalk 3afak	passpor
1339	wach wakha njrrbha	
1340	wach wakha nglso tmma	
1341	wach jiti m3a l3a2ila dyalk	
1342	wach kat3ta9d annaha momkina	
1343	hahia nmrti	nmrti
1344	bghit chwia tlma 3afak	
1345	bghit nchri chi haja	
1346	bghit nkri chi Tomobil	Tomobil
1347	bghit nsifT hadchi l mirikan	mirikan
1348	bghit nhdr m3a lmoudir dyalk	
1349	3ndi tlata t ddrari, joj bnat o wld	
1350	hani jay dghya	
1351	daba ndowr mn b3d	
1352	daba ndower lik nhar jjm3a	
1353	daba n9rrik	
1354	ana bikhir	
1355	bghit n3Tik kado	kado
1356	rajl olla mra	
1357	tilifoni makaychddch rrizo mzian	tilifoni, rrizo
1358	tilifoni makhddamch	tilifoni
1359	3afak 7yyed SbbaTk	
1360	sm7 lia, kanDnn 3ndi nmra ghalaT	
1361	chno smyyt charika li khddam m3aha	
1362	chno lmochkil	
1363	fin imken nl9a chi sbiTar	sbiTar
1364	fin kayna a9rab restora	restora
1365	fin kayn lfrmasyan	frmasyan
1366	chkon nta	
1367	chkon hada	
1368	wach wakha tddini l dar	
1369	bghiti lma ola l7lib	
1370	rta7.	
1371	kon hir tyy9tina kollna anana ghandiro khdamina ghankono f33alin kter	
1372	Hadi machi bedia zina l nhar	
1373	klamk howa lkbir	
1374	3ndi bezzaf maydar lyouma, rak 3arf lw9t mziyer f had l projet	projet
1375	nchoufo ila trat chi 7aja b zerba	
1376	kantmenna koun tl3t f droj	
1377	bessa7 had l projet m3ettel	projet
1378	wach kadir riyada bezzaf?	
1379	nta kadde7ek bezzaf	
1380	kat3essebni chi merrat	
1381	kayn lmi2at dial nass kheddamin f had charika, wach momkin n3rf fine ja l bureau dial kola wa7d?	bureau
1382	kan9edder hadchi	
1383	lmohim, ana dima kanst3ml ssanssour	ssanssour
1384	o b7al chi mo3jiza, ma3emro khser o ana fih ba9i	
1385	7tal daba	
1386	walakin koun rekkezti 3la annak dir contra dial l isla7 mezian m3a mmaline lassanssour kon ga3 ma wslna l had l7ala hadi	contra, assanssour
1387	ayeh, 3reft ch7al men 3am wana kanjedded f had l contra	contra
1388	walakin, rak 3arf, lw9t diali 3amr, makaykonch 3ndi lw9t bach n9abl had tafassil	
1389	wakha, kanhDro, kanhDro, walakin ha7na mazal wa7lin	
1390	ghadi nwerrek 3la l boTon dial sovgard	boTon, sovgard
1391	werrekt 3la l boTon dial lurgence ness sa3a hadi	boTon, lurgence
1392	ta7aja ma wa93a	
1393	wach 3ndk reseau f tilifounk?	reseau, tilifounk
1394	jerrebt b tilifouni sa3a tahowa mafihch reseau	tilifouni, reseau
1395	wala diali tahowa	
1396	iwa, khasna nl9aw chi 7el	
1397	wach kat3rf kifach tghouwet bejjehd, wla tghenni bejjehd	
1398	tel3at lia l9erda daba	
1399	wayeh, tana, assara7a	
1400	ila kan khasna nb9aw hna kter, ymken lik tkhdem	
1401	3ndi ghi ktabi, o 9errebt nsalih	
1402	lmohim n9der ngoulik annaho maymkench nkhdm hna wakha ma3arft ach	
1403	kan ghadi yghowet 3lia, bla 7ta 7tiram l modir dialo	
1404	tana tchehit nghowet	
1405	wa9ila ndirha o chi wa7d aysm3na o yji y3t9na	
1406	ayeh, sir 3ellah, njerbo!	
1407	Aaaaaaah	
1408	katre33ed, yak chi bass makayn?	
1409	bessa7?	
1410	tana mstressi, frask wa7d tiyara ta7t lbar7 f Texas?	mstressi
1411	idan 7na f nefs l7ala	
1412	Tbib diali 3tani chi fanid bach ycalmini sa3a ban lia ma kheddamch	fanid, ycalmini
1413	chouf ydiya kaytre3do tana	
1414	fikra meziana!	
1415	msafr 3la wed lkhdma wla 3otla?	
1416	ghadi nzour wa7d ssadi9a	
1417	3ellah tkon katsenani fach nwsl.	
1418	hal3ar tellah	
1419	Sadi9a dialk atkon hna flghalib, 3lach?	
1420	ma3ada ila dart chi ksida b tomobil, btabi3t l7al	ksida, tomobil
1421	kantmena maytrach hadchi, wa illa maghadich n3rf ach andir	
1422	ankon bo7di f blad makan3rf fiha tawa7d	
1423	o makanhderch allougha	
1424	chokran	
1425	machi mochkil	
1426	ana mkhlou3	
1427	ma3reftch	
1428	ban lia rak 3arf lkharj 7sen menni	
1429	jre7t rkbti b wa7d l3rch o 9mecht rassi tahowa	
1430	hadchi mo7zin	
1431	mathezch lhem	
1432	l3shoub ghadi y3awnouk bach tbra o t3awd twguef 3la rjlik	
1433	anmchiw njibo had l3shoub o n7awlo nsaybo bihom dwa	
1434	la	
1435	wla ymken lina nTlbo lmossa3ada b chi 3afia kbira	
1436	3ndek bezzaf dial l afkar lyouma!	
1437	walakin benti lia chwia machi wa9i3i	
1438	walakin, ayeh, l3afia t9der tnf3na	
1439	wach 3ndk chi afkar khrin jawk f rask?	
1440	n9dro nguelso hna o ntsenaw chi wa7d yl9ana	
1441	3yit	
1442	n9der ntferej fik katch3el l3afia	
1443	daba hadi fikra meziana	
1444	3lach l3adab?	
1445	ma3mrni ghadi nje7, 7sen lia ndir bna9S mn daba	
1446	kolkom 3ndkom l9odra bach tnj7o	
1447	matf9dch l amal	
1448	bach 3refti hadchi?	
1449	nta ma dakhelch lia l rassi	
1450	lwra9 dialk o l as2ila dialk kaybiyno annak dki	
1451	flghalib katgoul hadchi l kolchi	
1452	ana zreg flmath, zreg f SionS	math, SionS
1453	o yallah lesse9t ydi f tbla fl7issa dial tafatto7 lfanni	
1454	kayn wa7d stage assimana ajjaya	stage, ssimana
1455	ymken yfowej 3lik	
1456	ymken lik tsowel ga3 l as2ila li b9aw mora mat9ra had l weekend	weekend
1457	ach kat9SeD?	
1458	chkon ghadi nsowl?	
1459	mo7al 7ta wach aykon 3ndi chi so2al 7it kanfhm ghir chwia	
1460	ga3 l asatida ghadi ykono moujoudine	
1461	bda bl as2ila lbaSita	
1462	3lach ana?	
1463	b7al hakka?	
1464	o foug hadchi, ghadi tkon l7lwa f had stage	stage
1465	bach nberdo 3la rasna yak?	
1466	o, blm39ol, wach 3mrek bessa7 kheddemti chi 7aja 9ritiha fl 9ism?	
1467	wach nta mt2ekked?	
1468	f ina blassa fl mo9errar kayban lik rask mweDDer?	
1469	mnin nbda?	
1470	7chmt chwia, walakin ma3mrni kent kan3rf mezian l jadawil Darb	
1471	jadawil DDarb?	
1472	ayeh, 3reft fchkel had l9adia	
1473	walakin l ostada diali dik lw9t kant kadowwez lw9t dialha kaml katkhiyyet fl9ism o ma3mrha cher7at lina chi 7aja	
1474	o daba, ch7al men 3am men b3d, chouf fine ana!	
1475	idan ghadi nakhdo chwia dial lw9t kolla nhar ssimana ajjayya bach nraj3o jadawil darb	ssimana
1476	achmen 7wayj khrin fl mo9errar kayjiwk S3ab?	
1477	tbghi dir hadchi m3aya?	
1478	wow, nta awwal ostad li kaydir m3aya chi 7aja meziana!	
1479	3ndi mochkil m3a lfronsi tahia!	fronsi
1480	ma3mer batfhm lia dik lgrammir	grammir
1481	lostad diali dima kaygoulia annani kanhder b7ala kanterjem kelma b kelma	
1482	o hadchi kayn sara7a...	
1483	jerrebti tst3ml chi program dial terjama fl pissi bach y3awn?	program, pissi
1484	kaynin chi programat mjehdin f had Domin	programat, Domin
1485	wach machi ghech hada?	
1486	rah ghadi y3i9o bia ila jebt m3aya l pissi llmti7an	pissi
1487	o nta?	
1488	achno lli jabk hna?	
1489	Salam, ayeh lyouma ljow zwin	
1490	kankhdem men ddar o mezian lwa7d ykhrj ytla9a m3a bnadm 7it ka2iba matchouf tawa7d nhar kaml.	
1491	hadi mafiha chek!	
1492	ach kaddir fl7ayat?	
1493	a7san Tir dial lma 3ndi howa lwez	
1494	rahom m3echchechin hna o ban lia 9rib ykhrjo lfrakh dialhom men lbiD	
1495	ana Sa7afi, mihna w7dania bezzaf.	
1496	ana kanfeDDel lbeT, lwez chi merrat kaykon 9bi7	
1497	walakin bessa7 lfrakh zwinin	
1498	wayeh, lwez kaykono 9ba7 chi merrat	
1499	lbeT zwinin, khoSoSan ddkora	
1500	ach kaddir fl7ayat?	
1501	Sa7afi, atkon khdma s3iba, yak?	
1502	lavantaj howa l7orria	lavantaj
1503	kayn tkerfiss chi merrat, khoSoSan fach katkon 3ndi bezzaf dial lkhdma, walakin i7sas zine fach katchouf lma9al dialk mTbo3. 	
1504	katnchr b chi ism mosta3ar wla b smiytek l7a9i9ia?	
1505	ayeh kayna.	
1506	o ymken ndir bricolat f ddar fach kankon kankteb	bricolat
1507	kankhdem b ism mosta3ar, 7it kayn bezzaf dial bnadm fchkel hna	
1508	kay7mini hadchi men lfdol fli riso SoSio	riso, SoSio
1509	achno kadir f khdmtek b debt?	
1510	kansayb logicielat l chcharikat.	logicielat
1511	khantkheSeS f daka2 lsTina3i	
1512	walakin kandir 7ta devlopmon web, fih sserf	devlopmon, web
1513	achnahoma lmawaDi3 lli katkteb 3lihom	
1514	lkhdma dialk katban lia momti3a	
1515	hada mochkil 7a9i9i	
1516	ila b9ina hakka, ghadi ndkhlo f chi 7iT, mafiha chek	
1517	ghadi ykhSni nkhelikom ntoma bjouj bo7dkom	
1518	t9ada lia lkhobz o mcha l7al.	
1519	nhar kbir hada	
1520	chokran 3la lmo7adata	
1521	nharek mbrouk	
1522	tanta, nchoufouk	
1523	katban lia machi howa hadak	
1524	kan7ess brassi machi howa hadak	
1525	wach nta mohandis?	
1526	lla, walakin lmohandissin li kaySaybo Tiyarat 3arfin ach kaydiro!	
1527	o lpiloTat	piloTat
1528	bessa7	
1529	walakin wakha hakkak mazal hadchi kaykhle3.	
1530	wach 3mrek rkbti f chi Tiyara men 9bel?	
1531	ayeh, kanrkeb f Tiyara bezzaf.	
1532	Tel men cherjem.	
1533	chouf 3la menDer ch7al zine, had lb7er dial Dbab...	
1534	bessa7?!	
1535	wow!	
1536	s7ab zwin walakin 7na lfoug bezzaf!	
1537	b7er dial s7ab ngher9o fih	
1538	hadchi cha3iri li katgoul, walakin rah machi ijabi!	
1539	sme7 lia, ghir mamwellefch nrkeb f tiyara.	
1540	12:30... mafhemtch	
1541	z3ma, 9bel manwslo l Australia, mazal lina ghi chi 12 wla 13 l sa3a.	
1542	skaat, lla?	
1543	12 wla 13 l sa3a?!	
1544	wach katfella 3lia?	
1545	yarbi ssalama!	
1546	ghadi nmoutou kamlin!	
1547	hhhh!	
1548	3refti annaho Tol dial ri7la makaybeddel walo.	
1549	i7Sa2ian, lksayd kaytraw 3adatan fl i9la3 o lhoboT.	ksayd
1550	llah yr7em lwalidin 3la lmosa3ada.	
1551	ghadi nhDer m3a chi wa7d li msowe9 blm39ol	
1552	lli ban lik.	
1553	sir, tberre3 m3a rask!	
1554	Salam sandra, bit nsowlk 3la chi 7aja 3la 9bel l7iSSa jjayya.	
1555	maymkench lik tsowlni daba? mo7al nkon hna fl 7iSSa jjayya	
1556	ljow zine, kayban lia annakhod chi conji.	conji
1557	kandekrek anna had l7iSSa Daroria.	
1558	ghadi tmet3i bl jow men daba chi simanat.	simanat
1559	walakin rah ymken lia nraj3 berra, makaynch lach nb9a 7aSla hna.	
1560	o men fo9 hadchi ljow y9der ykhser.	
1561	khoSoSan simana jaya, m7tajek diri wa7d l prezentaSion 3la lmawDo3 lli 3ziz 3lik.	simana, prezentaSion
1562	o achnahowa lmawDo3 lli 3ziz 3lia f naDarek?	
1563	ana mt2ekked, 3la 7asab ddakira dialk f had lmawDo3, annak 3ziz 3lik lmawDo3 dial lmoste9bal dial ddoud.	
1564	bghit ga3 tlamd ystafdo men lkhibra dialk.	
1565	wach kenti katchreb?	
1566	kandekkrek annana fla fac	fac
1567	ma3ndi mandir bl aghani dial ddrari SSghar	
1568	ghadi ykon hadchi koumik o ghadi yjib lntibah dial tlamd lkhrin.	koumik
1569	Talaba flghalib kayn3so idan chi 7aja li ghadi tjbed lntibah dialhom hia li khaSSana.	
1570	ban lia dmaghek nacht.	
1571	daba nchoufo wach ayb9a hakka flmti7an jjay!	
1572	hani kan3elmek, ghadi nketter 3lik Talabat.	
1573	tsenneT lih, ay9der y3jbek.	
1574	makad7ekch bezzaf.	
1575	kan9eDDer nnasi7a dialk, walakin kanfekrek annaho ana howa lostad, o nta howa tilmid.	
1576	idan ana howa li kay3Ti nnasa2i7.	
1577	o daba, kaneSS7ek tkhdem mezian o tji simana jayya b rappor l zomala2 dialk.	simana, rappor
1578	ma rta7itch l l3arD dialk.	
1579	kayban lia 7sen n7bso had ni9ach.	
1580	nchoufouk men daba simana, ntmenna lkhdma dialk tkoun meziana!	
1581	salam, kidayr?	
1582	hadi ch7al men simana machefna b3Diyatna.	
1583	bikhir hamdollah, jawni bezzaf dial sokkan mrad	
1584	nta driyef 7it katzourni merra merra	
1585	bessa7?	
1586	ma3ndekch machakil fl hDra m3ahom?	
1587	ymken ykouno kber mennek bezzaf.	
1588	makanDench annaho mochkil dial l3mer, hadi ms2ala dial 39lia	
1589	ma3reftch 3lach chi nass charfin dima khasshom yngro o ytchekkaw bezzaf	
1590	fhemt.	
1591	walakin wach 3ndkom chi nachaTat li katkono fihom mjmo3in: la marche, al3ab, moselsalat...?	marche
1592	ghir 7it 7na kbar fl3mer makay3nich annaho mab9ach 3ndna daw9	
1593	lla, b Tabi3t l7al.	
1594	iwa f had l7ala kantmenna annak tkhroj, wakha ghi bou7dek, tmechcha.	
1595	o kantmenna annak tkon mazal katl3b l guitar!	guitar
1596	ydiya 9herhom romatizm man9derch ba9i nl3b l mossi9a walakin 7fidi kayji 3ndi merra merra o kayl3b lia lmossi9a	romatizm
1597	nnass li kheddamin hna mziyrin makaykheliwch nnozala2 ykherjo bo7dhom	
1598	kayhezzou lhem l se77a o ssalama; ila Ta7 chi wa7d 2ila akhirih mn b3d aykhaShom y3mro bezzaf dial lwra9	
1599	hadchi zine bezzaf lli dar 7fidk.	
1600	wakha nass lli kheddamin hna mziyrin, 3la 9bel sikiriti, katb9a 3ala9tek m3ahom meziana?	sikiriti
1601	llah y3emerha dar o kanDe77ekhom	
1602	3refti 3ndi wa7d rou7 dou3aba fchkel, ma3reftch wach dima kayfehmouni	
1603	ila kenti kaDe77ekhom, hadi 3alama meziana.	
1604	o lmakla?	
1605	n9der njib lik chi kookizat ila bghiti!	kookizat
1606	ooooh kay3jboni l kookiz, ayeh 3afak.	kookiz
1607	kanDen anna Tebbakha kayban liha kolchi imma mrekkeb lfom imma ma3ndoch ssnan ga3	
1608	lmakla reTba	
1609	lmohim, makhaSch ykon hadchi khayb tal had daraja.	
1610	kayna wa7d resTora 9riba, ymken lik tmchi liha merra merra, wakha lpersonel makaybghich ykhrj.	resTora, personel
1611	mofaja2a hadi melli chefnak.	
1612	wach knti ghir dayz men hna wla jiti khoSoSan bach tchoufni?	
1613	jit bach nchoufek.	
1614	chher hada bach ma tla9ina.	
1615	kidayr?	
1616	S7i7a?	
1617	ana bikhir hamdollah chokran.	
1618	Tbib dowz lia dik simana o galia rani S7i7 fSi7.	simana
1619	meziana b nisba l chi wa7d f3mro khmsa o tmanin 3am.	
1620	yallah tgheddit walakin wach bghitini ngoul l chi wa7d yjib lik chi kwiyess dial atay wla l9hwa?	
1621	fre7t fach 3reft anna Se7tek meziana.	
1622	ayeh, chi kass dial l9ehwa.	
1623	o kidayra l omor hnaya?	
1624	ghadi nde9 ljaras bach yji chi wa7d yjib lik l9hwa.	
1625	flowl makentch baghi nkhrj men dari l9dima o nji lhna, walakin welleft daba.	
1626	makanch ymken nb9a bo7di f ddar o n9abl rassi	
1627	lmakla men jiha khra machi chi 7aja.	
1628	ayeh, hadchi li b9it 3a9l 3lih 3la lmakla.	
1629	wach katkhrj merra merra?	
1630	kantmenna anna had dar l3ajaza fiha anshiTa mokhtalifa.	
1631	kankhrj merra f simana.	
1632	kayjibo lina mini-bus kayddina l chi blassa meziana.	mini-bus
1633	dik simana mchina l l9el3a dial Windsor	simana
1634	kaynin 7ta l anshiTa.	
1635	ymken nl3b bl kora m3a nass khrin hna wla ymken nmchi l doross dial chi3r.	
1636	dakchi motanawwi3.	
1637	Oh, bessa7.	
1638	o lmossi9a?	
1639	mazal katl3b lpiano? kantmenna	piano
1640	kanl3b lpiano	piano
1641	kandir piano merra merra.	piano
1642	o merra fch7al kayji chi wa7d ydir lina chi spectacle.	spectacle
1643	f jami3 l7alat, hadchi kafini.	
1644	kidayr nta?	
1645	ana bikhir o kantmenna nkon chad f rassi b7alk fach tkon 3ndi 85 3am!	
1646	hadchi mezian.	
1647	kantmenna tji merra khra.	
1648	sellem 3la 3a2iltek	
1649	msa lkhir, 3azizi!	
1650	kidayr?	
1651	kidaz nharek?	
1652	Salam!	
1653	ana fer7an annani f ddar	
1654	daz 3ndi nhar mfelles	
1655	llah 3la 7bibi mskin.	
1656	ach w9e3 lik?	
1657	mchit l wa7d dar l3ajaza bach nchouf wa7d sa7bi 9dim o ndir rassi rah 3ziz 3lia, ghi bach n7awl nakhd flousso fl waSSia	
1658	3refti rah fyamato llekhra	
1659	o 7na khaSna lflouss bezzaf	
1660	walakin kant ri7a dial cherraf 3aTia temma - hamdollah rj3t l ddar	
1661	kidaz nhark, 7abibi?	
1662	bikhir, kolchi 3adi.	
1663	wach sa7b bbak l9dim, dak lmota7arrish li kayb9a ychouf fl bnat b douk l3inin lkbar dialo?	
1664	ayeh, howa hadak!	
1665	kant wa7d lbnia sghira smitha Anya makennach kantkheliwha bou7dha	
1666	39elt 3lih, o beSSa7 kan dima kaydir fik chi choufat fchkel.	
1667	bent sghira kheddama f dar l3ajaza?	
1668	msikina, douwz 7yatha wsT chchorraf, m7roumin o cherraf.	
1669	ayeh, walakin ma3mrni tsow9t.	
1670	howa mreffe7 bejjehd, dima kent kangoul anched chi 7aja fach aymout.	
1671	walakin daba hadik Anya katban lia hia lli wellat batched had lblaSSSa	
1672	makatb9ach fia had Anya, ghadi ykheli liha bezzaf dial lflouss tkhiyel	
1673	men wa7d na7ia, testahel hadchi.	
1674	walakin rah ma3ndnach bezzaf dial lflouss had liyamat.	
1675	3reft, walakin chkon moul lfalTa f hadchi?	
1676	3ziz 3lik t9emmer o tchreb bezzaf	
1677	ayeh, hado homa chhiwat diali.	
1678	walakin 3ziz 3lik chi kwiysat dial l vin dial fransa tchrbhom.	vin
1679	khass t3ich l7ayat.	
1680	khaSni n9lbo 3la had Anya, o nwerrih annaha baghia ghi flousso	
1681	blfi3l!	
1682	kayban lia nmchi n3iyet lih daba o nbda nzr3 lih had lfikra f rasso	
1683	meziana!	
1684	9ariban, maghadich nb9aw fo9ara2!	
1685	b had lmonassaba, n7ello chi 9ri3a?	
1686	Oh sir 3ellah, kayban lia kansta79oha, kan lyouma s3ib	
1687	msa lkhir, ki daz nharek?	
1688	daz ki lwil... Sebbat 3lia chta f Tri9 lkhdma, o makan 3ndi bach nechchef 7wayji, iwa o b9it kandour nhar kaml b 7wayji fazguine.	
1689	bghit ghir nDreb chi tdwicha skhouna o nchreb chi kwiyess dial atay.	
1690	o nta?	
1691	kidaz nharek?	
1692	llah 3la 7bibti mskina, b9at fazga nhar kaml, 3ellah maykounch Drbek lberd.	
1693	guelt lik lbsi mezian.	
1694	l mini jupe o sebbaT dial SSif, f chher 4, rah katghamri o Safi.	
1695	ghi matgoulch lia biti tferrej fl kora o tsekhkhen chi pizza mjemmda, ymken lik tb9a ch7al ma bghiti f douche o tchreb atay.	pizza, douche
1696	beSSa7, walakin rah mori7in, o fach khrejt men ddar kant chemch!	
1697	Ouf... kantmenna kon dowzt nhar ghi f ddar m3a lkelb...	
1698	b3da howa kaywenessni 7sen men hadok li f lkhdma.	
1699	3refti ma3ndich m3a kora o pizza mjemmda... 7sen lia n commandi lmakla dial lhnoud,	pizza, commandi
1700	ghadi tcommandiha fach nkon kandowech... ana bghit dakchi li mwalfa kannakhd.	tcommandiha, kandowech
1701	meli mazal fazg, staghl lforSa o kherrej lkelb, ana ansekhkhen lik l7emmam o ncomandi lmakla dial lhnoud.	ncomandi
1702	wakha, maymkench tzid tkeffess 3lia l9adia kter men hakka, o mamezianch lkelb yb9a f ddar nhar kaml!	
1703	wach men niytek, hada rah kelb dial ddar, fach bghit nkherjo f chta mabghach, o bal lia ghir fl9ent, o b9a kayjerr f sensla dialo bach yrj3 l ddar. 	
1704	makanch hakka, fechechtih bezzaf!	
1705	khasso ywellef ljow lkhayb, rah nawyin nre7lo l Swira aSlan!	
1706	lla, nta nawi tr7el l Merrakch.	
1707	3ndi chekhSiya morhafa o hchicha, b7al lkliyeb diali.	
1708	f jami3 l7alat ljow f merrakch zine.	
1709	kat3jbni chemch.	
1710	bghit chemch.	
1711	ooh, ayeh 3afak!	
1712	ghadi tkon ra2i3a!	
1713	wakha, hani ankhrj m3a lkelb!	
1714	nchoufouk men daba chwia	
1715	wakha.	
1716	achno 7eb lkhaTr?	
1717	9hiwa o 3aSir dial llimoun.	
1718	wakha.	
1719	wach hada 3aSir dial limoun sghir?	
1720	o wach bghiti telj fih?	
1721	kifach bghiti l9hwa dialk?	
1722	Caputshino?	
1723	bghit chi kass kbir dial limoun m3Sor, bla telj.	
1724	ayeh mer7ba.	
1725	ghadi ykhSni da9i9a bach n3Sr lik llimoun.	
1726	hadi 9hwa biDa, 7it ma3mrni de9tha.	
1727	kidayr hadchi?	
1728	zina bezzaf - a7san makayn flmdina!	
1729	ghadi nsayb lik chwia o tchouf achno ban lik.	
1730	ayeh, ana ghi dayz men had lmdina 3la 9bel chi jtima3 dial lkhdma.	
1731	achno li kayn maytchaf?	
1732	lm3riD lfenni fih maytchaf.	
1733	3ndhom wa7d l3arD khaSS daba 3la Vincent Van Gogh.	
1734	wla ymken lik tzour lkanissa.	
1735	fine kayn lm3riD o lkanissa.	
1736	wach b3id men hna?	
1737	lm3riD b3id b miyat mitro 3la l9hwa.	
1738	Dour 3la liSr o ghadi tl9ah.	
1739	lkanissa b3d chwia.	
1740	wakha.	
1741	achno derti fih?	
1742	hadi waSfa khaSSa.	
1743	ma3ndich l7e9 ngoul!	
1744	bghiti njib chi 7aja khra blaStha?	
1745	lla, chokran.	
1746	wach 3ndkom chi wSfat khaSSin w7din khrin hna?	
1747	men ghir hadchi, bghit chwia dial skar o chi ppay l 3aSir dial limoun.	
1748	makayn ta wSfa khaSSa khra. ghir l9hwa b style dial ngliz.	
1749	tbghi tguless f chi Tbla o njib lik l3aSir dial limoun?	
1750	ayeh, chokran.	
1751	Safi dakchi li ghadi ndir o men b3d ghadi ykhSni nmchi nserbi l klian li yallah ja daba.	
1752	ntmenna y3jbek l3aSir dial limoun o tmchi tchouf lm3riD lfenni.	
1753	salam 7bibi, ghbourate hadi!	
1754	oh, chokran bezzaf 7it jiti 3ndi!	
1755	bessa7, w9t twil hada.	
1756	chkon nta?	
1757	rak mnouwer!	
1758	makan7esch brassi bikhir lil assaf.	
1759	mab9itch chab kif kent ch7al hada	
1760	kan7ess brassi bdit kant9ej9el chwia.	
1761	3refti ach kan9Sd?	
1762	ayeeh, ban lia hadchi.	
1763	ymken lik t77ouwel hna, l had dar l3ajaza, wla lla?	
1764	kaDDen ghadi t3jbek?	
1765	kaynin bezzaf dial l anshiTa, o nnass li kheddamin hna driyfine.	
1766	khoSoSan Amina, hia li 3ziza 3lia.	
1767	ayeeh, tla9it m3a Amina fach kent jay, katban llah y3emmerha dar	
1768	daba nfekker f hadchi	
1769	mazal 3ajbni nkon msta9el Sara7a	
1770	o wldi jjilali mazal kay3awenni b jehdo kaml	
1771	t39el 3la jjilali?	
1772	b Tabi3t l7al, rani mazal chad f rassi!	
1773	walakin aykon kaydi lih lw9t bezzaf, bach y9ablek.	
1774	o hna, kayn ga3 dakchi li m7taj!	
1775	katferej fl aflam, katchark fl al3ab, o kayna mktaba...	
1776	o lmakla hna meziana.	
1777	walakin rak 3arfni, kantcherreT bezzaf fl makla!	
1778	ayeh, 3a9l 3la hadchi!	
1779	men dima o nta hakka!	
1780	achnahia l makla lmofeDala dialk li kaySaybo?	
1781	wla khaSni ngoul lli katfreD 3lihom ySaybo lik!	
1782	Tajine dial bTaTa o zzitoun.	
1783	S3ib Tiyeb djaj, khoSoSan ila kenti kaTiyeb kimmia ktira l bezzaf dial nass, walakin hna, TTebakh kayt9en chghlo!	
1784	Oh hadchi kayferre7, o mberre3 b nisba l dar l3ajaza	
1785	kan kay7sab lia wach ghadi y3Tiwna ghir Sobba o lkhobz 9as7!	Sobba
1786	o rak 3arf ch7al 3ziza 3lia zzebda o lformaj o lmakla lbnina	formaj
1787	ayeh!	
1788	jari kamal kayakkol ghir Sobba, hadi kayna.	Sobba
1789	walakin rah 7it ma3ndo snan, mskin.	
1790	mazal 3ndi snani kamlin t9riban, hamdollah!	
1791	bghiti tmchi l Salon ncherbo chi kass dial atay?	Salon
1792	men dima wana kay3jboni snank	
1793	khoSoSan fl3mer dialk!	
1794	fikra zina hadi	
1795	yallah nemchiw ncherbo atay	
1796	jmil.	
1797	o men lfo9, 3ndhom kikat ldad.	kikat
1798	o fabor!	fabor
1799	kan9Sd, ila chefna ch7al kankheleS kolla chher, hamdollah annahom fabor.	fabor
1800	ghir nnod, nmchiw!	
1801	ymken n3iyet 3la Amina bach tjib lkorsi	
1802	chi 15 l da9i9a hadi bach cheftha, twe7echtha!	
1803	Oh wow 3ziza 3lik had Amina bezzaf!	
1804	kanDen raha Sghira 3lik chwia	
1805	men 7e9i n7lem, wla lla?	
1806	o men fog hadchi kan kay7sab lia wach katbghini f ssir...	
1807	hada sir!	
1808	makhaSSkch t3erfi!	
1809	walakin rani 3arfa men dima	
1810	rah kenti dima 7aDra, f 5 dial tjwijat diali lli maSd9ouch	
1811	kenti dima 7adra bach t9aDDi l omor	
1812	dima kent kangoul rah ghadi ykon lw9t kter	
1813	o ghadi yji w9tna fach kenna mazal sghar bach ntber3o bih	
1814	dima kant katjini lfikra dial ncherfo bjouj romansia	
1815	walakin l7a9i9a a9al romansia - fiha tsmak, nesyan, o Sda3 o l alam.	
1816	walakin atkon zina annak t3ich hadchi m3a chi chakhS aakhar	
1817	hahia Amina.	
1818	yallah nmchiw ncherbo atay!	
1819	ymken ncheddo kika!	kika
1820	bezzaaaf menha!	
1821	wach ghadi t3rD 3la bezzaf dial nnass?	
1822	lmohim, l9aDia hia, ch7al ma kano nnass ktar, ch7al mma atkon lkika 9lila 3ndna!	kika
1823	hadi fikra machi dinia!	
1824	ma3ada ila guelna lihom yjibo chwia m3ahom.	
1825	3reft walakin hadi l7efla diali idan ana lli ghadi n9errer!	
1826	ayeh, t9der takol l7lwa kamla bou7dek fl 9niyet dialk!	
1827	Oh lla, hadchi machi momti3!	
1828	achno kat9tare7 idan?	
1829	khaSSk t3rD 3la bezzaf dial nass o tsayb bezzaf dial l7lwa bach tkon bikhir.	
1830	fekkertini, kantmenna matkonch 3rDti 3la Rachid.	
1831	Oh... o 3lamen khaSSni n3rD?	
